id usuario,tiempo en cola,tiempo de procesamiento,tiempo de solicitud
62f983ae-60c6-4d82-a857-6b19c1341ea8,0,2,ingresar
4df7c0d5-c608-4efd-bfe4-0d2853c90c23,1,42,registrar
fd74b102-80da-4012-8de8-71b9101f6a9d,67,51,registrar
9644312a-9e8d-4a81-b2ef-87272912642a,28,21,ingresar
01639861-7d48-4587-8536-279ccb314402,3,2,ingresar
0d2f6d22-6dc6-4afc-aa1e-ac068295fe1d,49,76,registrar
29502f9f-085f-4a96-a577-0b0b865e77e1,70,24,ingresar
63c9a44b-34c5-4492-aed2-ce23fb020513,23,29,ingresar
aef862e3-0b98-4453-88cd-a5c80e73cfaf,1,59,registrar
cf8b0691-05d1-487c-91b6-6f223332ea7f,19,2,ingresar
2bb91093-2f09-43b2-af57-fc237847ff86,34,36,registrar
17f8e60d-ed36-4097-befb-536f003d2979,22,60,registrar
225af057-f0b0-4bcc-970e-90cf18c94aa6,1,28,registrar
1363eedc-b808-4d38-898d-c7122b7b41de,24,5,ingresar
23308549-42ac-4060-b346-0280442c2cb7,30,12,ingresar
9cfd2cae-b997-42c2-b548-ff8b55514137,36,5,ingresar
be059c31-127c-40fd-a9a7-576cb69dd7b5,56,18,registrar
7ec27331-8b3b-484f-9640-cd6c0b7e20bd,36,38,registrar
eeacbfda-5704-4905-a10e-9c1ca415f4a6,29,10,ingresar
d930e4e5-70bc-40f9-864d-a2a68d5962bc,103,3,ingresar
648052b5-8791-4aa7-b584-8a8d20b8a8cb,126,7,ingresar
1cdbe3fb-3a45-4fc4-8174-845686911bfc,124,14,ingresar
0d45cd1f-a7e9-4ea1-9504-3666c8f5f8e0,129,13,ingresar
38e773a2-87a2-4d2d-8afc-70088b2a3fe6,205,8,registrar
bed47fea-c461-4687-b334-17ced5b92cba,10,4,ingresar
a144427a-5658-490a-8da4-e291a9e545d7,8,50,registrar
2369d0d4-3948-4bd7-8682-d5f11d3fac67,8,22,registrar
24967db1-e084-4f42-887d-5c9f5c499043,94,60,registrar
e30a38f4-46d9-464d-930f-53f0a7762ee1,57,19,registrar
7f7a4fa2-6af7-4254-8df4-1417267751bd,2,68,registrar
5b382107-23d3-492d-bfa9-4ffe789480b2,2,92,registrar
d736a3a3-b995-4623-9a8a-383a8fd5a503,72,130,registrar
ca891aca-cf37-4e5b-b892-b2b70f7b5467,2,52,registrar
0118f634-43e0-467d-be29-289747d0c053,2,75,registrar
9c6d127a-a457-4274-9647-00b6ced795bf,1,2,ingresar
b7ffa8df-ca72-4d6b-b44e-f70d54439104,4,2,ingresar
00dd4dc1-b65d-4243-8c02-1cc26239135d,6,20,ingresar
f9ee4e47-278d-45c6-86ab-663fda4765ed,9,5,ingresar
dd96e56b-3bff-416e-a09d-a44ec3baa7c7,28,33,ingresar
0602401b-4ac5-4946-a044-12a5f62f399e,14,23,ingresar
b93e0836-0b30-4a66-b8c5-5b91ba79b595,1,10,ingresar
d9fc1f3b-6e3f-4b78-b097-04a050fa355b,13,2,ingresar
7d62f1d6-9da2-49f3-a405-fbc1408f11e6,2,17,registrar
bfc1b96c-06cd-4e43-bf2e-b61320b5d4c6,7,48,registrar
50cbe24c-3d46-47c2-a0d9-5a8a7b4ec7b7,10,58,registrar
90187bcd-b02e-44d5-9e7d-ef197cf2c4be,22,25,registrar
4fc9ad3b-e099-43be-b9fd-d0e47434d0c6,250,51,registrar
cf39b918-01a6-40e7-95e3-8e77dffed546,329,24,registrar
64b850bd-3e50-416a-83ee-b4985cf651ad,435,24,registrar
435099a6-5299-4509-8b24-e7c38146c562,9,12,ingresar
a8ddd84d-0742-4639-b486-1d1cb173f2ea,11,54,registrar
867be1d6-5194-4270-a2af-8e1616595e70,0,11,ingresar
ab5fccf5-9248-4e7a-a03e-3a1dbe301ae0,10,2,ingresar
09d9e06b-36b8-4f92-b2e5-589a4b5cffba,1,3,ingresar
937ea3fd-2453-4447-9d23-dd18549d04fe,2,50,registrar
c56c26ca-2cd8-4d31-b6b1-4552fc3fbcb9,5,6,ingresar
e4cdddfb-39f2-4407-b822-bb42f69bd478,14,6,ingresar
ba05135e-8dd3-4a6c-9283-f4e2531be59a,0,19,registrar
65acc34d-e68c-48bb-a44a-479cf505c0f0,1,38,registrar
81a6b56f-294a-46d1-8e11-dbd9c72c36fe,29,10,ingresar
35f7f88f-59bc-4966-a596-4fd4e6e1b6b9,1,40,registrar
751730a2-e87e-4262-99e1-a175473c86cf,1,3,ingresar
36376d2e-32c4-4207-8650-de5f5a76e815,4,2,ingresar
270fe331-ee36-4056-be38-1462b5cc6bcc,7,18,ingresar
9c0968e1-09ab-451b-860f-282bd75b462a,5,91,registrar
e20dde44-cb1c-4534-8fde-99f9e2f16c28,1,51,registrar
20fe8371-b718-4cea-8ccc-a660a33e0a56,47,21,ingresar
9b5ddb27-2832-4ed5-a530-0e7b765d2708,1,11,ingresar
240379b5-41be-4580-8c88-67d788d8dac8,20,10,ingresar
2879bc07-fad4-490f-8ebd-d932c55fe41c,1,4,ingresar
ad97e43b-0751-4c2f-9522-8dfed894dd04,14,107,registrar
edc54546-d915-49ae-9589-562e97aecb78,1,24,registrar
080bfc67-54f6-4ae2-9b73-c8903bbcc83b,1,2,ingresar
d2564cbd-dc11-4bdc-80c8-764f3f32422b,5,46,registrar
63a1b877-2ca4-4b69-94bf-721821c09b55,8,9,ingresar
15d1820e-0a0d-467f-8628-40ba4f8b0917,17,27,registrar
6fb3ad79-5539-4888-bc69-e958781975af,17,28,ingresar
291f6ef5-8777-4413-b8d3-1973ee42a9fb,6,82,registrar
09cfbff7-0aeb-49e7-b012-be8a98bd5cbb,31,2,ingresar
b6dc872a-4670-41ee-b947-f258f086e841,1,44,registrar
22f0d7f6-93c3-46e1-b0e5-aae23e577b18,32,6,ingresar
fa7fb2ab-ada4-4d5f-88c6-663f9e4fc6d8,1,20,ingresar
a8530e99-f0b6-4662-a72a-3711fe152723,48,3,ingresar
a6e088f9-d425-44d5-84a4-b74b925a6419,19,6,ingresar
fda66143-db2e-4287-a82c-1a61bfa3b436,26,4,ingresar
79fa60db-2f40-415a-9d0c-2a9ecb13bb90,51,12,ingresar
74dc933a-81f4-4b06-8a27-cb55e0b1a3e7,1,10,ingresar
5aaffe27-350c-4abe-a6f8-0dafb20c27ab,2,77,registrar
28913e1b-0891-4b04-8d55-d5d2291d9311,0,42,registrar
004c7908-abb5-4d86-806f-665f79954e09,9,11,ingresar
38d217f8-9f83-48a5-aa3a-94e0616affdf,57,8,ingresar
135e2737-37d8-40fa-bdff-1118748091e6,1,88,registrar
f3e04a0f-7869-42f8-8c1a-c04866b8a9d1,5,2,ingresar
4903fc41-08ba-46df-acb3-652913b4f294,32,14,ingresar
b13370a1-a34c-421a-8e15-a0e0f83c512e,90,111,registrar
0617cb97-35ed-41da-b59b-7c0ec7706306,33,2,ingresar
47b0d9da-ff8b-4c4a-b2d1-3726bd3c2ab4,74,8,ingresar
23f50539-898a-459e-9e9d-83bc9db02ee8,2,3,ingresar
4589b83f-f0a9-4ed3-ae65-beaf508b2bd8,0,2,ingresar
4842fd28-b7f1-42b7-8ee7-eb2eb531fb27,71,65,registrar
c58ac96c-c086-47f1-b056-c9394706803e,70,73,registrar
a2d8b81c-8f65-427b-9fb2-7828bc88a6e6,35,20,registrar
b47a2fbe-cdd7-46eb-b7e0-4bc0c87c2b46,10,2,ingresar
c730d19f-a271-48a7-b3d4-7f82f474f265,18,10,ingresar
dc9b0627-ce9b-4e4a-ac76-b7d5d83cdc66,1,37,registrar
dd2887fe-2c66-49d6-8218-ba2df3828ed3,14,1,ingresar
8e80f94e-4ffc-4a48-a35f-9ab0edeea990,39,25,ingresar
9b84fdc1-552e-49c3-acf7-1e839d644200,22,21,ingresar
c70ba96d-5bbc-4a8e-9a6a-ee8160174d1f,18,90,registrar
e18fe4b7-a434-497e-9538-db96223c6b09,1,2,ingresar
f8d56783-037c-4f39-af9d-496d578001e6,9,104,registrar
e9015991-67b4-4b46-b533-d34796166fe2,4,16,registrar
8e31f971-4e43-4835-aa50-ae81aca9b9a6,0,67,registrar
5dc53d3f-e6b0-4bd4-a155-a8549ecc33e2,23,2,ingresar
38b2d010-93af-4341-9fd3-5d6fa0611284,20,6,ingresar
49f8c21c-2129-493e-98e6-f896b8a2409d,27,3,ingresar
d6f96457-13c4-44b3-be14-411903c30681,30,5,ingresar
987c61dd-119b-4795-ae74-47738d56c597,30,11,ingresar
5fd7475a-6f3d-4ed8-98cf-4091a12f73fd,22,62,registrar
f488b9d0-f991-42f2-930c-dccd5e00f5e8,26,66,registrar
4de9ccbe-823c-4375-832a-d9a031934eed,2,13,ingresar
c6396351-584e-4eef-8b39-38b9241f4f65,7,258,registrar
b22cb57b-17a3-4cf0-9ceb-4b6546987dfb,25,343,registrar
4fa36c89-70f3-4f12-a846-46ceac9bc198,16,360,registrar
dd4b63d8-6de9-4b04-a490-e04c8e4111b9,2,174,registrar
e56b7740-8082-45ae-a7b8-88cffab513a8,9,116,registrar
64250d97-2d89-4d51-91da-3f2726fdd50d,164,32,registrar
8a583eff-d4df-4eba-b3f1-3902b1cd0b83,4,39,registrar
54978124-b22c-4a00-8654-5c50449d97cc,12,34,registrar
8742ce4e-bca2-4da5-94df-77639af6ff12,84,16,registrar
e3cad200-ed01-49b4-a3dc-fcdf3f849792,90,51,registrar
cb8fdbcf-2fd2-4d7d-85cd-f9f251721788,148,62,registrar
503a403d-e083-489b-949e-faf9746811a4,214,22,registrar
89ae4e71-a10f-4002-aeee-a85093550c3e,1,19,ingresar
e86a0f1a-d430-4bec-b9c8-caf690dac694,22,139,registrar
2f2aa58f-b53f-4cce-99d0-46976436d19c,5,2,ingresar
bc07dc1f-2fa2-465b-a32b-2aee99bde670,31,20,ingresar
ecffb75e-729a-4059-8e10-6dfa184eb875,0,160,registrar
5a26db67-e688-4629-b3b8-da9d964ad8e9,7,190,registrar
2a6bd792-0120-412d-92e7-349be02e4715,2,138,registrar
31271895-f9c0-4f5d-8a89-c841cfd0056c,1,129,registrar
0464d579-8b65-4140-aaa0-c3bd2cc0db54,1,97,registrar
5d04c867-1d8d-458c-b434-847b18ffd714,0,65,registrar
006adcb9-9ada-4e30-836d-0dfd83ed58e4,1,4,ingresar
7f5f293d-2819-4f21-bf60-0dbcaa410b92,68,60,registrar
435f9a57-c8ed-4292-a177-19e6e100a4f8,16,7,ingresar
fda7cbf3-03b5-493a-9dc9-c1d5a7b4d170,24,8,ingresar
5da810c3-90a2-4311-bb83-16db75e42eae,35,45,ingresar
edbe667e-bc10-4056-b99c-319f0da4c6c2,35,31,ingresar
9bc48ddf-2c42-4177-9c0d-4235fde55fd5,44,3,ingresar
31c284d0-50a4-49c0-be26-b97e21890e03,25,13,ingresar
de0b056b-a83c-415f-aacc-4e60dac00ece,27,14,ingresar
44476706-c94b-406b-8c55-f36b9c9d8edc,42,127,registrar
d72455b2-4b34-400d-92f2-e62d544964a5,113,49,ingresar
defc5b6b-337e-4bbd-ac34-e63ab4377cc0,1,106,registrar
380756df-ace2-4528-a82a-ac35d5ce7098,3,3,ingresar
3e1acc01-9335-4e84-bfc8-843b649c14d4,1,4,ingresar
b29a10bd-6527-4df8-b088-b1fc6f479972,95,245,registrar
8467d404-70c5-416f-98ed-4333669f56b4,28,4,ingresar
34fa683a-63b8-4144-b1b4-da1ff6038f4c,33,2,ingresar
09c81112-fabe-4beb-b648-bb503e514162,5,136,registrar
4a659001-75ca-4a7e-9bba-2685d1938e05,129,17,registrar
812b8ff7-5615-4ecb-a3ed-1d686fe85e0a,193,2,ingresar
c46fb437-e5c0-42c1-821e-8e05e2104c73,1,3,ingresar
55c487d9-7d8b-4484-912d-7fbf3b6dc222,43,15,ingresar
c9cbe5d6-8587-4872-9faf-6cc4413ce8d7,54,51,registrar
e605d946-295d-42ee-8dd2-892882b93cea,53,52,registrar
2cf8690e-847c-4b3b-9a9e-06ce2758b492,49,9,ingresar
e9f9a51a-d274-42b5-a4c1-d8f050ebf4ec,49,29,registrar
c58036fe-7452-4651-8f25-755b84cc9bbd,42,14,ingresar
f80799ed-0ae2-41f4-8666-5bbe8fb49378,1,26,registrar
04830e92-8f6d-49a3-9994-049a6668f938,29,15,registrar
d32e81e3-63d9-4c89-8064-a90399aae30c,1,76,registrar
3c72a95d-55cc-4649-a586-4ce985e91561,1,3,ingresar
974dbd76-b46e-47cb-85e9-b3afa9ccc320,29,141,registrar
f57ea27c-13fc-49d9-a9e7-ec2b4fe5e306,2,171,registrar
3202386e-da6c-498c-8744-9ae3f89cb72f,105,2,ingresar
3a5bc666-60cb-469d-80e0-f7e6299ec6cd,1,168,registrar
2f89ff56-5621-42cd-814e-44014239b431,17,3,ingresar
4ae12119-84ca-4e4d-970e-47a7e29290c4,1,3,ingresar
7f453cfd-c993-40f3-b5b0-bad702539d2c,4,193,registrar
c1c1f932-598c-485d-8da5-5169817a66e4,26,2,ingresar
e386f0d9-9c00-4d57-bdfd-77ccfd3d10a5,1,152,registrar
6ab05eec-213e-4e9c-a255-f665fcf85fb1,0,3,ingresar
d62c5602-c054-479e-a279-00da22eede96,3,12,ingresar
70ac14f8-d186-46ad-81cc-0d4a95cd5172,35,104,registrar
14201e23-f6c6-4b05-924d-d4b3fb1e1604,38,204,registrar
b3e1c4ff-fec5-459a-9d87-71e378bf1c6e,6,225,registrar
73211ce7-f508-4152-b409-152cae75e061,0,132,registrar
c0892f63-2b35-4062-9547-d7aa275a80cf,1,108,registrar
f7e698e4-39be-432e-9015-0c2fea478667,64,316,registrar
8f458b7c-ff45-444d-b394-89d80a16be7f,0,211,registrar
7812a675-27b9-4280-966a-ceaf148df5e4,2,5,ingresar
1027e152-0bfa-4dab-b48a-4ac92569df6b,4,4,ingresar
d08bb065-598e-47e5-b8cd-9a8ffced0c1b,56,190,registrar
290f6cec-8325-41ea-90ba-5833901d6afe,8,159,registrar
e3d1e8f8-3393-48d0-b035-64214a6ff781,4,3,ingresar
02d9faee-7f53-4be8-bc6b-ff0accf5de18,8,14,ingresar
b0bb56d7-3a8d-422c-ac2d-38401605009f,132,132,registrar
9daada58-ecd7-4078-8ce5-31cc3f85599a,1,173,registrar
0b15cda7-b523-477f-9cf0-fc3718865392,2,7,ingresar
413c4035-d91f-4f70-adc9-2a8cf759b030,6,177,registrar
3eb55e02-69ca-4213-b71d-4f6b5e102a5e,8,208,registrar
3d015ad5-266a-4c81-b710-6793cf390373,31,257,registrar
bdcb8f80-3133-4aab-b242-78d63842203b,6,311,registrar
dac43adf-b3be-424b-b0a3-6badc4f9f4c2,0,161,registrar
c26a672c-09d3-4005-90a2-41b70f78383f,27,143,registrar
9ba9d4e7-c615-437d-bfe1-69245c7f0192,1,142,registrar
cd3c779f-c168-4b47-b46f-83e6e9ee5602,1,82,registrar
25b521ac-86af-4001-90d0-b5f99ab2f7d9,0,3,ingresar
624762e7-284a-4461-b0e7-a0baddef7bde,4,2,ingresar
dd0abc2d-8c6f-4bd1-81eb-9f9d94e1e3aa,7,281,registrar
7e1af61d-1622-41a6-a150-bb99ef35de8e,20,272,registrar
94c57b29-3cfc-40de-979b-e1f979988fc0,1,239,registrar
70079ab2-271a-41fb-9758-9f374cf85710,3,94,registrar
2b8e3c42-8771-4bed-9b2a-8dd2028a8ac5,102,9,ingresar
2e4a7f14-e302-44d6-890f-7dbf61b5fbdc,98,15,ingresar
0bb033b9-7c56-4842-9497-cb2fa6a4e742,106,16,ingresar
095c100c-6230-4312-8763-17b3d564d602,112,19,ingresar
1d367755-6188-44a5-a652-68e931f40dda,131,15,ingresar
f3e9a240-c26a-4995-9839-432a0d22c2cb,0,212,registrar
068112c4-6c36-4a26-809f-5f871618f4c0,116,178,registrar
8b4201d4-18b4-4fdf-b86f-d0721186e0db,148,149,registrar
5d22449a-e0ff-48c4-a121-6c086a713e90,43,2,ingresar
db9e4e5a-00bb-44e3-b9f9-eb7c0157d66c,74,16,ingresar
9e037d0f-777c-4fe0-919d-92751d5256f7,108,9,ingresar
349e6743-ab64-47b5-9906-993cdabdc985,1,3,ingresar
19ef2698-5f19-4e56-8818-bfceb2c969a2,1,21,registrar
230d9111-9609-4bd1-b1bf-46d568a63ff3,91,17,ingresar
0b296458-3ab6-4284-b502-fffb076e9ed4,130,45,registrar
00031f9b-c75c-4348-b0ad-a1afdaa954c3,21,75,registrar
0d1168ab-97ed-4b5d-bad2-ad3095ed606e,1,2,ingresar
3edd3810-5217-4fb2-a583-3acad2bb532c,21,249,registrar
468de723-63c1-43f3-8232-612bb6741ee7,9,165,registrar
25f43672-9296-4bf2-b820-22fe9ea558a8,3,158,registrar
758b31f7-661f-4116-b8fe-e2ebabdbe627,13,22,registrar
c8ca1211-8bf1-4f29-af23-023a0c016f98,15,92,registrar
537aad19-7fb2-49dc-98e4-7b826cdbbc73,1,60,registrar
af039919-1fe1-457f-8a0d-6cc618a0e508,34,2,ingresar
99726f62-36ac-4297-9c73-5ce84edc19a6,29,9,ingresar
838330b1-5424-496c-aac6-42b5586a5970,0,3,ingresar
9c34564e-486d-4ed6-aaaf-de186491a325,7,5,ingresar
a29c8ced-a7c3-4c65-a3c7-cdbc8415cd6d,40,51,registrar
83fa8fdd-b523-445a-a81d-c3255196e9ab,16,5,ingresar
3cb1d0c3-beb1-40d7-83df-d10c1c896afa,14,28,registrar
cd53ed1f-5dbe-4909-b0aa-8341fbe6bb08,1,6,ingresar
ef735c59-2f40-40b2-8ee8-119e551684d7,2,18,registrar
630d2cae-2706-42be-8699-0bcbda80ce27,2,3,ingresar
8d69318b-42bd-4041-9f60-374599def128,23,84,registrar
600da6ee-787e-4593-9862-29f5106fd036,1,77,registrar
17da730b-10e2-4532-b63d-b12dd8073c8c,8,54,registrar
75540495-cbf4-4878-ac3a-82d2e2ea6aaf,98,47,registrar
613fef6f-b32a-4407-aacb-2817be13c3c3,4,211,registrar
3dae4ad8-8e36-407a-a1e6-64ebfa22f516,8,146,registrar
aa70bcac-018d-44ad-9e94-ed69d22e40bb,2,122,registrar
9025f9a0-4a82-4b12-b51c-b0db84ef8a7d,1,202,registrar
e819810f-0ad3-42a8-b940-905d6a2e3214,17,2,ingresar
81b32355-178c-481b-9d69-f6fa6b99d7fb,21,14,ingresar
d561b202-92cf-4267-9c6c-2d810e0a61c6,28,24,ingresar
1d662b3f-8074-43cc-886f-51ce363f6a45,64,2,ingresar
916ebb80-a809-4f16-be6e-e089023404dd,28,165,registrar
36db47b9-c035-4828-bbc3-ed8b923f84e0,121,100,registrar
a2f7644f-45a2-4a3e-be5f-d79b8e610373,119,104,registrar
92a64865-b79e-4b11-b01e-07fd6e0e64b6,2,1,ingresar
3f5a9b56-0198-4f83-8a28-8ebd3283d269,28,13,ingresar
85a14410-fdd9-4bc9-9c45-ef9af563d4ca,10,79,registrar
c82128f3-887a-4bab-b6eb-00e5c8464fc7,81,79,registrar
d0cf0de5-e0b6-4edf-afd6-ca2940ef84ea,77,195,registrar
cb95f931-7433-4675-b89e-4f6048b0927e,11,122,registrar
fb02d1ab-f46a-4ff1-97d1-a2fd014b9a62,76,8,ingresar
c34a406a-72f7-48f1-a00d-64f0841af651,1,103,registrar
e40c05e6-6abb-49de-9634-582d41fc130b,9,154,registrar
58af8ee2-46e9-4382-839e-eeecd6a1c5f8,48,117,registrar
537e8e2c-697d-4b54-abed-e8f84523bcd2,176,7,ingresar
66dbe213-5588-4539-b063-4572a9f06a4b,191,2,ingresar
180210ae-aace-4281-83a1-43495b6b3249,196,11,ingresar
f2bd3633-6e5a-471f-9a8c-6b14b7220c4d,267,8,ingresar
6ac6904d-bf1a-4636-ad0f-60d52d9a7ea1,291,8,ingresar
d754377d-5d21-4a24-bf6d-e52560c3426c,1,4,ingresar
b02838b1-ed67-4dd2-9bb6-a56b56f3b4ea,17,24,ingresar
217f4c45-37f9-44ba-88a1-a6ed19aef306,74,76,registrar
373d73d5-ac29-4c2d-9bb7-70e115f6e917,152,6,ingresar
81651578-22d3-46ad-8b0a-73440d03a6e4,50,11,ingresar
fc407fdf-eb1e-483e-9449-87d377e11cd2,114,131,registrar
24c964c9-cb98-47c5-9cc3-e2fdd544ce0e,45,2,ingresar
3521570e-de1b-4321-9fc3-3e03b9beb00c,32,25,ingresar
f75fd007-884b-4004-9461-c89379d405ac,28,6,ingresar
410e7eb2-bb64-4e41-a693-9a40433a72b3,0,4,ingresar
3b0389ef-97d1-45b9-a607-3c8a23d8fc21,77,152,registrar
52cf3340-4b0f-4d51-81bc-3a7427b13038,24,76,registrar
62b9d0a0-09d5-42a8-965c-b845269b21e7,114,7,ingresar
55e96f97-0d60-4daf-b813-95d229540f16,114,10,ingresar
7ded7d08-fee0-48b1-9db6-aac37cd17475,133,33,ingresar
edd5072a-9578-4f2c-b8d1-48d3cf30acdb,213,10,ingresar
aa42a954-a8eb-463b-9e31-492a65995de3,224,4,ingresar
ba9eb8c1-e531-4471-8cbd-4809e538b2df,107,141,registrar
44b2335b-e57c-41e4-8f39-db3cdfcfbd00,1,2,ingresar
daabb18c-867b-4633-bebf-6f54228373e6,1,3,ingresar
5faa3b12-8bf7-4972-b40b-dbfd85a7343e,44,283,registrar
b37082b8-6cf7-482e-8557-9493304735bd,83,357,registrar
8f302713-f3ab-4f49-aa97-76e83bb1fe60,135,312,registrar
e114f283-575b-4081-84dd-9c4794f2102f,0,13,ingresar
3e9a8e06-ab3b-4c9e-b3d8-ac117c6bbd85,47,232,registrar
3f1dce41-0b07-48d1-94b4-6313b4866487,1,5,ingresar
75e482e4-34ba-49b0-a95c-8988bd366cb8,55,59,ingresar
56af0a3e-cd47-41f8-90a0-eec021750821,18,260,registrar
11eb40de-3abd-4b6b-9e7f-708854973da3,2,104,registrar
7f061cd6-b0c6-4708-91dd-076db982f233,55,119,registrar
5aef36c7-754b-4b31-8915-59dda1099409,1,4,ingresar
e1bb8138-5072-425e-b952-d82653122fe3,1,111,registrar
51a31372-ade9-4dbd-9f65-46bd6725cc66,1,11,ingresar
85fd0ce5-a5ad-43a5-823b-7ee49c95ca4a,2,45,registrar
07789b87-e126-44cb-bd9c-9e4f4f6ab343,2,279,registrar
919299e3-46f8-4ec1-b25e-ff69f40a0a45,48,121,registrar
8ed60e51-eae0-473b-8004-63e31831022f,14,190,registrar
47e8f4e7-cf0a-4e99-98d2-6ab47a13e610,4,5,ingresar
91d71f49-60a6-4579-aa59-f8071f1c4796,43,261,registrar
8ad224a4-a11a-4e82-9dd5-8a97c2f37187,48,18,ingresar
a062de48-14c2-4395-8474-7f2e8cd81b0c,66,47,ingresar
6d852c79-0f7f-4264-97b8-7d1de7efdd0b,114,54,registrar
9f48ee03-6368-4fc6-93c8-5754678d6830,5,84,registrar
94bc5507-f69a-4f72-95af-ac366961ed06,14,103,registrar
685d965d-2559-4e27-a951-9c8efeb5b9ec,0,144,registrar
0d3d7fb3-ffff-4be6-8045-38e5eb374d5b,2,245,registrar
cff65e05-7ded-4e7c-ac59-9919b55beca0,1,284,registrar
53afd077-9604-4ab7-8ba7-559ef1c7507a,38,208,registrar
