30285e90-3b77-4abf-b7fd-6cf1cf7d457a,28,149,registrar
34811cec-743b-40e0-b963-c70a3bbe8ecf,36,127,registrar
20519d5c-7786-4c25-8f0b-3ee6d4a041f3,1,73,registrar
196f9926-118d-4c9b-9a7b-235d04e0dc3b,37,203,registrar
62d00123-bd3f-4ba4-b7e4-3e0588e4d6c3,1,122,registrar
c10e6a7d-56b8-4ea0-a880-fee04c26428e,15,130,registrar
000ef43d-abde-4ffb-8c9d-146e4ded0429,101,271,registrar
a2df6fdc-0bbe-4822-bc6d-5b387471a7cf,36,84,registrar
8c81d71a-96a5-4e1a-933f-d031e0df1fa3,4,69,registrar
f4f3ac24-11c2-4512-8b4b-dfe5fa6be087,75,14,registrar
dfd2f052-1a4c-4edd-af4d-e944ac9149be,2,80,registrar
c5553626-926e-4db8-93a0-92173e9f9b16,1,130,registrar
13620f7c-8fe5-4093-aca4-0fdc96d9a5ba,9,29,registrar
bd4294a5-5474-4227-8814-fec15298e0eb,6,138,registrar
2ce7277d-f8e2-4c93-a705-f960131b961d,24,328,registrar
ceb2aaef-c816-4741-ae20-a4f38d3ff8ad,1,388,registrar
c873b1a0-5e33-4435-b4be-508e94306fc2,1,157,registrar
65cd837b-15c4-4a31-a8f4-50e3dabb2339,41,225,registrar
7708ec57-c3e5-4530-893d-a9e97a24d4ec,2,15,registrar
c56d04c5-7e0b-42a9-b8f8-8a6a2ee1d9b7,10,55,registrar
e9702c5d-161d-4103-a5e1-d86f6ede58b7,1,84,registrar
323dd23c-d197-4a71-bee5-76a8d0b67c6c,18,151,registrar
c45ab92a-8314-4a1c-98e0-e6426573b2c7,0,89,registrar
f899497d-1532-486b-aeea-38b892a21310,51,153,registrar
d7ecc7bf-b2b0-4243-a60e-6ca2cbf426aa,2,136,registrar
b26ae0fc-37bf-4873-a9c3-76ad1c7bbd5e,2,21,registrar
70e729b5-86fa-43f0-a7eb-adbcd336623f,1,230,registrar
51ab242e-7b38-4e57-aa49-b7156c107925,1,107,registrar
562314b0-7dd3-4adf-ad45-0d1a48d05ec3,4,68,registrar
51d838f0-2b81-42de-bc0c-3a9310ad6885,1,65,registrar
222f308c-e33e-454e-b5e6-ecade7ca3a46,1,72,registrar
429a7ba7-970d-4b20-83d5-e5a3e87b5ca7,1,153,registrar
1781f2b3-2dfe-4215-b361-0f92a6c41347,1,164,registrar
904105b2-1124-49b8-aead-d500dc651b36,1,117,registrar
f4e43979-ad29-4392-8275-750701110524,78,150,registrar
d08aa534-0729-42d4-b0ca-a4435b7cda8a,16,351,registrar
438ef9f3-ebd3-4d7d-a6a8-cc7e9eb9a66a,104,264,registrar
6ac050a5-f1b4-4c0d-b461-aae9a3a682c5,76,343,registrar
ee2a70fd-d236-4aae-bff6-e708c4fcb73b,369,103,registrar
6989d823-4be2-403b-8088-3dddc9979832,97,416,registrar
6fbfc797-4976-4dc7-b032-9dfca47d17da,514,128,registrar
72544266-b314-496c-aa7f-c6e3ca6b8652,426,217,registrar
45e25d27-1c19-405c-a6f7-a7cce31eb141,229,416,registrar
67a6f1d6-27eb-4956-bfc1-9ddd58937fd5,375,347,registrar
93ee31a9-2f8d-477d-9705-088567392a91,481,308,registrar
2219b811-8485-4e13-b8a0-bfdf0e1538d4,671,133,registrar
014af96f-5e5b-47f4-a636-c8b808630683,649,161,registrar
eacc5cb6-cca7-4874-8b85-e981dde8ee4b,643,192,registrar
f9de158a-02d8-413c-902e-17d9050d9e3e,729,125,registrar
0b5883cf-33b0-4b6d-83e1-517005f5a0d6,806,103,registrar
f4218e9b-7875-4e3c-89b0-73117523edfe,841,79,registrar
0b5ecbdc-3906-41f8-9b04-f77beda8d650,2,19,registrar
944602b7-bdf5-478e-a0ee-e02ecaae9d02,1,26,registrar
2ad717c9-caa5-4c16-9d55-53575a23197a,23,191,registrar
79b41f95-693a-409b-8bde-cb6b70675e2e,1,231,registrar
3a646ed9-c415-4e16-9951-e3b466e75816,3,60,registrar
75222a06-0ec6-46cc-9b27-63e6f65c75f2,1,49,registrar
81d65fd6-9bff-4b38-b508-7ac1a57feffa,3,54,registrar
1703992f-7a37-422f-b5ad-5a8b702fb01d,1,70,registrar
fd70a520-9302-4695-aca1-bb5f502d0378,0,102,registrar
9fbdbda4-fffd-4f3b-b7b3-29989a20b465,1,98,registrar
0ae5983f-fc28-4d82-a6e9-03e1d274b48a,0,188,registrar
25ada815-8b83-4f53-ab9c-8dac16e35da4,13,178,registrar
caee66ca-54ed-4545-8d2a-54d6c7cd5ac0,23,41,registrar
d4198727-9899-4a53-a459-29d67c229eb3,30,241,registrar
85c364fe-b8f2-4db9-a463-62ac59643071,98,181,registrar
f52e938d-1a0a-4dfe-95a9-1bee6fc7ca14,0,227,registrar
a0d813bd-fe76-4486-8672-6f2023628e1e,1,107,registrar
b087abc4-7534-4779-82cd-d064b45fadf5,5,125,registrar
99837330-8612-498d-97de-8f6fa333b03c,42,178,registrar
d2f2d25a-84c1-461f-a6b8-b36408e77733,57,207,registrar
8a733431-75b9-421a-ae2c-71676abb47a7,177,138,registrar
b3cd1f9b-0403-4bb4-b4e3-c92ac9c6a161,1,136,registrar
62325885-3aa7-4c70-bbec-70902f3aa81b,8,95,registrar
7a147ab6-cb6a-4ae5-b476-6fd0ad277145,5,138,registrar
a5f0d42a-0222-4117-bca2-39d3c91e85c0,1,59,registrar
ec330518-5f16-401c-9fac-0a0f4de4e029,32,30,registrar
3dc4d83a-b756-4fd3-8050-17e91b777edd,53,182,registrar
395bf496-233a-4104-a26d-d04f6b3d5274,19,10,ingresar
8829da17-9f91-47b1-8ab9-9350b9bdfc7c,9,151,registrar
87e37db0-737e-4133-b83b-9d52da9f7f85,1,145,registrar
73082bb8-94a8-48f4-9d78-d19a392b6752,62,247,registrar
4ce77545-0023-4b73-9934-816d1abc23cb,91,13,ingresar
21d63295-7e16-4599-ac73-6baf4c5d2930,95,22,ingresar
517fc2a0-764f-4918-8c29-b03d7c47afd2,117,2,ingresar
8f6fb63f-c0e6-403a-8174-a031127a0bac,3,146,registrar
c59e02eb-b104-4d11-9a81-8bec85a3015c,118,41,registrar
61ec0d0e-fed2-4530-91ad-77b961e495ed,0,54,registrar
de479160-a3ec-4612-a38d-f15688397717,23,136,registrar
29759f41-fb5e-4073-b63a-14911daedabb,5,6,ingresar
e321b992-907a-49c9-93d3-e0746e4d8f99,16,25,ingresar
e71d434f-5e42-49f8-84da-a8efb7fb388b,23,199,registrar
2ce75edf-fefe-4e8d-98a7-58230760fda9,11,66,ingresar
415f9919-290b-4546-b3bf-7a7d65bcbf78,30,208,registrar
747db1ee-9a55-44d0-a261-faba0b08fcf7,4,145,registrar
5bf0c945-f7dc-4e68-986d-651dc95a9fc0,118,20,registrar
2cab4af9-49ce-4236-81d0-7342d7794ac4,140,2,ingresar
78558fa3-70ad-4081-b6e1-b30c131682a4,143,5,ingresar
7a592196-79fb-430d-9d12-09f37ad6e9ce,151,4,ingresar
cce4fb0a-0b19-4055-91c3-a477b2daceea,156,2,ingresar
bad67760-a289-4d4a-8fbb-a6f4eca912db,160,2,ingresar
0539d767-2860-4ce4-aecc-359a104e7a07,163,3,ingresar
40556804-fb0e-4b47-a521-6c0ed1b85d2a,4,3,ingresar
6e37eef8-40f2-400c-b2fd-7ed20d38a64c,148,53,ingresar
8914332a-fe34-47ed-a64e-0697d65ea2d5,19,51,ingresar
394e5579-614e-477c-ba11-8366316fd036,14,57,ingresar
9852ed12-228b-46cf-9dc9-42fe09ab4b61,9,8,ingresar
15325ab6-ce22-4cc3-b1b8-02c3de2c5ec0,11,22,ingresar
50ec5487-cf26-4778-bcba-98576d33d73b,37,4,ingresar
5ea7dba1-f940-4725-bb54-81dae71c9c29,1,5,ingresar
438a40c0-39b3-403f-8def-4e629eb32b69,7,3,ingresar
76d47e01-6ffb-4d82-a0ca-c1efeca90bc7,12,30,ingresar
1cb4c762-cf47-4210-8432-815b6656630f,52,28,ingresar
b1a61b52-26ba-4301-a8f0-3ccbe2577717,1,67,registrar
14ba2052-ab28-437d-871d-dc55631f082c,1,3,ingresar
31230489-4b69-499d-98fb-e158b9a14e24,6,5,ingresar
3d56ff93-cf7c-4b7b-a9d2-cdc8dc1cd736,2,5,ingresar
80f845a2-a77f-4cf3-a65b-ec8a30bf3eb8,10,51,registrar
c8478f7d-959e-433d-9153-755bb78952b7,11,2,ingresar
c0b957b5-eaa1-43f0-8a1e-d9ef18561b0d,31,1,ingresar
c7b5ae7e-26f9-42b5-9948-34c52cd0d73e,33,2,ingresar
aae847fc-4dd3-4ed8-9fc7-bfbd98e71383,63,3,ingresar
e00869f5-383b-4176-920f-0bfd243ffea7,82,11,ingresar
b7d15578-ad75-4cfa-a201-47234fbb5685,85,54,registrar
ec1fc857-76f5-4d83-925f-0553b5ec9586,1,27,ingresar
30d44d44-d3f6-4005-8882-32df09eb1840,64,64,registrar
02304461-6278-4c5c-92a2-0ac67ed61768,67,30,registrar
0b550005-0384-4216-966d-2fe433368615,41,174,registrar
a82546a9-6347-41c8-95c8-abde32212ab5,5,160,registrar
83959b68-638b-4f6e-b2b4-cc3644f10277,41,177,registrar
55fe15f0-a93b-4786-8fa5-dfb861632652,8,73,registrar
59769f50-4995-4080-802d-1d982ab5840c,0,86,registrar
0095239f-92b0-4ec7-8fda-868e214a9be2,176,69,registrar
2cbfe9ea-0778-4cb0-8202-b479b6fcb4d9,182,103,registrar
35c6d670-8610-499c-9b8b-3995f7830dc5,33,4,ingresar
0a7c2f0e-59b9-47b5-94b8-0158adcd34a9,54,3,ingresar
fd182d6a-1b4b-4ac1-99eb-bac1d1aca620,1,3,ingresar
d1fd14db-e219-427d-86d9-451707f2c551,11,1,ingresar
1b8597ce-0d56-487f-a3fa-3d1a81e2ca80,42,5,ingresar
0f6f479b-10d3-47d1-906e-6cc56ce03c3f,84,3,ingresar
d60d8071-b2a5-4ce7-9de9-2d0b75e42d9c,1,3,ingresar
a8eaae6f-7a99-45e4-b56e-7f03589e2ee4,90,26,ingresar
4a5b8cfc-f886-482a-be20-c2589f60c160,43,5,ingresar
cda4f367-2467-4bbd-9d0d-4c1b8c38b4a1,1,10,ingresar
7358f619-3cb6-4613-8111-7cf8aad95ea5,1,5,ingresar
9ec59364-af05-4d8f-8b05-b72f60df610c,54,30,registrar
4ef36111-1630-4c56-b7d2-523dad668d09,87,110,registrar
1bfb1261-8aed-4d76-8d87-716fba71feeb,1,141,registrar
19ab3cfd-f52b-4b71-b10e-9883585eedcb,12,139,registrar
1b0e6a0a-c603-4588-8819-c2e15cd04083,19,38,registrar
abf5edcc-902b-41a1-b71b-8612a178f774,65,51,registrar
edb2ecdd-f4aa-4d87-bf9a-1ef2924d14e9,83,102,registrar
0628e55b-6e51-4846-848c-95c37e3cb49d,39,4,ingresar
a47bcfbf-20b5-4b87-a77f-d83a042440f3,41,7,ingresar
7b70a3cf-d70c-45f7-86e4-85367f90a120,22,2,ingresar
39f9e6c7-549d-4432-aa6a-d54102d76e39,25,3,ingresar
bc653551-c5ec-4611-9596-c57f6ddaa65d,9,3,ingresar
aba7511d-5438-46fe-a653-5868dd3365ae,6,8,ingresar
d08dbec4-0cfc-4fe9-a99e-04262afa9304,6,15,ingresar
74fb9e43-9e26-408f-8274-ccc9a1cd32a6,5,16,ingresar
9f79dba0-59c4-47b4-ba0a-eb41474ac4d3,4,4,ingresar
ad4728f8-aec5-4e7f-9cbe-b5fec7843fc0,36,10,ingresar
6e47980c-f40e-4afc-abf8-30b6ff49fc25,10,6,ingresar
236a1369-1bfb-4d63-92b3-d8288639c10b,6,4,ingresar
0fd20e65-d9d7-46a1-bbe8-3196622ffc04,27,30,ingresar
3d5aabc9-8114-470d-8e0a-b708a00d386a,1,4,ingresar
be903481-18ec-448c-a5dc-ac1b28e33fd8,30,13,ingresar
39dc55c5-6e82-44a8-86d5-346202b986df,21,25,ingresar
8db0c100-a774-4f2d-a5c2-395027089c7a,20,8,ingresar
a6a2e851-b092-45bd-af5a-1d590ccb23b1,39,6,ingresar
48d4f5b2-d36f-435d-a172-fa70608c0819,39,7,ingresar
57d639ae-9249-4cf8-9210-4bb298fd7870,29,14,ingresar
592e468f-6263-464c-bc28-f21da0ba85bd,42,10,ingresar
a40e5006-4c12-4a2f-b69e-448060fada3f,61,26,ingresar
0a18396b-ee08-45a8-9fe6-214554e8826b,47,40,ingresar
9c798774-435f-4da8-9600-17ee98a28aeb,33,23,ingresar
020997c0-4554-4705-bc3b-3903bde9e7ac,37,20,ingresar
ac88abfa-2378-4e14-8de7-2f8561ccee23,58,117,registrar
72c47715-4521-4805-b9e7-7e45f610d154,23,153,registrar
c52b46fd-c389-4018-8b1e-e5d54422722a,60,169,registrar
f0985179-e721-4615-9150-1b501d54ae25,182,54,registrar
5880e398-1af2-4770-b7b7-bf20f4627a47,20,2,ingresar
39b5e387-2a3b-48e4-96ab-cf4b2c2cdf87,27,40,registrar
f1fa00ea-3091-4901-9b66-36e337288314,1,2,ingresar
fd25ce23-701a-4594-8322-091b5854b087,7,8,ingresar
d7e1bd42-7cf8-4838-a5f6-1804aa8527e8,9,10,ingresar
6de5c684-037d-485b-8741-8bec0617024d,7,14,ingresar
8eebeb36-50d4-4949-b9ec-fa31ad54f0d5,30,5,ingresar
3afc03e2-23bc-4bad-a5a7-b39320aaa930,2,29,ingresar
4bcd07ab-8c40-48db-a88b-bbfad195dbd1,1,16,ingresar
a8b679c6-adf4-4279-8326-3e5cf7c9034e,18,3,ingresar
3bcb1037-45f9-41f1-91d8-f651d135957a,44,53,ingresar
1e144e3f-b66a-48ca-b066-6e2c26092734,50,53,ingresar
21315b1e-4972-41e2-b926-4913686827ca,2,4,ingresar
f737addb-a8fb-4de2-b3e1-740edf873b20,33,47,ingresar
c3ada13e-1d0c-469a-be80-0f1b55310f4d,40,19,ingresar
4115999a-6350-45be-a539-9f5e3e748731,2,3,ingresar
57894a61-3211-44f2-a60e-d30f8e88de29,7,11,ingresar
1a5311db-ac05-404b-83b2-6926f65fc8e8,10,47,ingresar
654671a9-ab98-4031-b220-7be3ff99a2f3,11,15,ingresar
521af3c2-c2e9-4b2f-8607-69c56969abd9,1,2,ingresar
eb9e7a3f-ebc8-413d-80c8-bed56e9b4ebc,3,9,ingresar
76597d35-d2de-41b3-8d93-756717a01433,4,14,ingresar
cb397f33-55bb-468e-926f-867cc56168c6,13,7,ingresar
6928bac1-91f7-454b-a4ba-f225d481a260,1,8,ingresar
6384cb2b-6d22-48ee-87d0-e43352ab7726,10,3,ingresar
63437bb3-dd0a-4243-8871-e681e4cc488a,1,3,ingresar
5c6ae283-a179-49a5-a5a4-325315828365,5,3,ingresar
419f84d5-1c5f-4006-a831-8a42054e3295,9,4,ingresar
4da6a87f-a878-4b44-bc73-2a471efa3e07,7,9,ingresar
046d28cf-c614-4c83-a2ca-64d21726c1d2,17,4,ingresar
f08f1ede-09e6-4db7-a903-5e2169578cef,3,4,ingresar
750c835a-f304-45b8-adce-0c10f249cae5,1,4,ingresar
8ceaba47-31eb-4d1d-a1c5-7f1747de67ff,4,3,ingresar
624941bc-b388-4208-9a9b-7fc255ee05f5,1,3,ingresar
87212b0c-8770-4232-9321-5ff2e6358291,10,3,ingresar
cf08d8cc-e1a8-4a84-98e8-9a74c8b346f1,1,5,ingresar
c013ff93-4437-4ceb-a847-7edc28673df6,28,5,ingresar
cec926fe-f145-49ef-8451-f1de2d213eaf,42,5,ingresar
ebb7e4d9-88fb-4590-a217-8d91570c3882,1,7,ingresar
02f71898-6762-4b4e-813c-83119fbe0380,18,32,registrar
c33f928a-6333-44cb-8d14-eaed9fa913dd,7,45,registrar
cb14b8a9-ce0f-4617-a052-dad711c15c88,2,4,ingresar
35bd407f-fb84-41e5-914b-a066127aa59f,28,6,ingresar
c20ea478-0a34-4f3f-8912-a3f95c21945c,17,18,ingresar
34f14b69-338e-4a6c-8339-b7534cc811e8,15,18,ingresar
696e922b-aa82-4200-87ca-7d2f620827e5,22,20,ingresar
0f5522af-017e-41d6-ae84-2d3ce74613c4,23,20,ingresar
e972c7e9-7d58-4af6-aa03-24e10eb55f86,18,3,ingresar
456d1c3f-3cf5-4bd8-ae8b-73bcb062b09c,7,15,ingresar
34e9a71f-eae8-4da4-b43e-bc5bbdea7224,18,13,ingresar
e0f46f01-3141-4508-a992-1e0c804be4f4,47,10,ingresar
9acd385f-af12-428b-871c-ef3f4030660e,43,46,ingresar
247ce452-7fa2-454b-825a-349a827e5f66,99,22,ingresar
f853b61f-f414-412a-9a0f-e76e3795ad96,4,3,ingresar
f0a9b1ed-2b1c-438c-b790-3239acdf7376,1,6,ingresar
fc709d8c-6a64-44bb-90c0-0822f2c1beb8,46,20,ingresar
dbc2a543-61ca-4950-975f-a5beed52950c,2,15,ingresar
77159988-6895-4a24-b456-dbcc72e8c6d5,7,12,ingresar
5993d6a1-4e32-47d5-b0f4-ab210d576ec0,70,22,ingresar
4d709e7d-8d80-4dde-8cbe-dc8843cad58d,112,15,ingresar
99bbcba3-e0e7-4e7b-89ad-4600f4b0a454,148,4,ingresar
a44ece84-8cdb-4e88-a104-3e9d43b0fa8c,19,5,ingresar
8ca0adfa-79e8-4b2f-bb81-62154ac4ebcc,1,3,ingresar
ff6e4846-a309-46ad-b77a-f26222ffa0be,41,1,ingresar
b98f89ff-f27a-45cd-a990-10718375b25b,39,4,ingresar
f9be8c0d-0bbf-40aa-ac38-72587c09b223,54,5,ingresar
ffd6c46b-16c9-43eb-9c89-81be5395f9aa,148,18,ingresar
45eba84c-7a2c-40bb-a774-01d856b0de55,179,4,ingresar
edca7317-eefa-416a-8a2d-f11959920532,189,3,ingresar
6386a2c9-4b14-46a3-bd17-b85de478d935,244,8,ingresar
e4566900-03fb-4db6-94a9-0124e68eaf25,51,4,ingresar
7fa607f6-8ea1-49f5-b039-bf3e33173575,41,8,ingresar
472b7702-0b16-4269-88aa-214c6dc4640d,59,4,ingresar
1c352a74-27f6-4deb-b8f6-f4ce4f6af25e,124,4,ingresar
04433259-894a-477e-9759-39186ecf6514,71,8,ingresar
6f6d0642-5397-4fda-9fa2-bab272939dd0,98,5,ingresar
a78284de-949b-41b3-89b7-cce549760672,26,12,ingresar
939eaa19-e69b-454b-a88f-34deec44d9b3,1,8,ingresar
0f5552db-3624-4fec-83e3-d3e4b997ff57,64,9,ingresar
d0a4a63e-22bb-4d0a-9510-39e210ff6489,1,6,ingresar
5a4320c7-c246-4efc-ae0e-6074fd50d888,7,12,ingresar
1ea18aec-7937-47a8-a608-11c676469269,1,5,ingresar
b09c7526-323e-4644-b7a2-20411f08a8b9,1,3,ingresar
ee149101-5a11-4ffd-acb0-10e7e77bd825,2,7,ingresar
